article,chemical,count,dbName,dbId
PMC4387231,"metals",1,,33521
PMC4387231,"dimethyl sulfoxide",1,,28262
PMC4387231,"carbonyl",1,,23019
PMC4387231,"gamma glutamyl",1,,24190
PMC4387231,"lactate",1,,24996
PMC4387231,"peroxides",1,,44785
PMC4389268,"Serotonin",36,,350546
PMC4389268,"water",24,,15377
PMC4389268,"dopamine",15,,59905
PMC4389268,"quinine",14,,15854
PMC4389268,"letter",3,,6446
PMC4389268,"ketamine",2,,6121
PMC4389268,"medetomidine",2,,48552
PMC4389268,"protein",1,,16541
PMC4389268,"glutamate",1,,29987
PMC4389268,"acetylcholine",1,,15355
PMC4389268,"peptides",1,,16670
PMC4389268,"magenta",1,,82336
PMC4389268,"cation",1,,36916
PMC4389268,"isoflurane",1,,6015
PMC4389268,"ketoprofen",1,,6128
PMC4389268,"buprenorphine",1,,3216
PMC4389268,"isoamyl acetate",1,,31725
PMC4389268,"1-butanol",1,,28885
PMC4389268,"citral",1,,23316
PMC4389268,"eugenol",1,,4917
PMC4389268,"(+) limonene",1,,15382
PMC4389268,"carvone",1,,38265
PMC4389268,"(+) carvone",1,,15399
PMC4389268,"allyl",1,,30361
PMC4389268,"eucalyptol",1,,27961
PMC4389268,"acetophenone",1,,27632
PMC4389268,"hexanone",1,,24573
PMC4389268,"pentyl",1,,25902
PMC4389268,"acetate",1,,47622
PMC4389268,"p-cymene",1,,28768
PMC4389268,"ethyl",1,,62801
PMC4389268,"butyrate",1,,17968
PMC4389268,"epoxy",1,,30721
PMC4389268,"paraformaldehyde",1,,61538
PMC4389268,"phenylindole",1,,48559
PMC4389412,"carvone",41,,38265
PMC4389412,"(+)-carvone",9,,15399
PMC4389412,"(-) carvone",6,,15400
PMC4389412,"waters",5,,15377
PMC4389412,"oxygen",3,,25805
PMC4389412,"urea",3,,16199
PMC4389412,"monoterpenoid",1,,25409
PMC4389412,"ketones",1,,17087
PMC4389412,"Letters",1,,6446
PMC4389412,"carbon",1,,33415
PMC4389412,"ammonia",1,,16134
PMC4389412,"cation",1,,36916
PMC4389412,"2,3,5-triphenyltetrazolium chloride",1,,78019
PMC4389412,"p-nitrophenol",1,,16836
PMC4395931,"Alkaloids",32,,22315
PMC4395931,"sesquiterpene",13,,35189
PMC4395931,"atisine",12,,2909
PMC4395931,"glycoside",9,,24400
PMC4395931,"terpenoids",8,,26873
PMC4395931,"ketone",8,,17087
PMC4395931,"aconitine",7,,2430
PMC4395931,"sesquiterpenoids",7,,26658
PMC4395931,"flavonoids",5,,72544
PMC4395931,"hydrocarbons",5,,24632
PMC4395931,"cyperene",4,,81141
PMC4395931,"triterpenoid",4,,36615
PMC4395931,"caryophyllene",4,,10357
PMC4395931,"lactone",3,,25000
PMC4395931,"salts",3,,26710
PMC4395931,"cyperolone",3,,80814
PMC4395931,"hydroxy",3,,43176
PMC4395931,"oleanolic acid",3,,37659
PMC4395931,"cyperotundone",3,,81137
PMC4395931,"leptosidin",3,,6412
PMC4395931,"hetisine",2,,5690
PMC4395931,"heteratisine",2,,5684
PMC4395931,"mustakone",2,,66416
PMC4395931,"copaene",2,,10221
PMC4395931,"glucose",2,,42758
PMC4395931,"rhamnose",2,,27907
PMC4395931,"peroxide",2,,44785
PMC4395931,"methyl",2,,32875
PMC4395931,"isopropenyl",2,,30354
PMC4395931,"cyclohexanone",2,,17854
PMC4395931,"carbon",2,,33415
PMC4395931,"catechin",2,,23053
PMC4395931,"quercetin",2,,57694
PMC4395931,"kaempferol",2,,58573
PMC4395931,"luteolin",2,,57545
PMC4395931,"methoxy",2,,44520
PMC4395931,"arabinoside",2,,22601
PMC4395931,"Tannins",2,,26848
PMC4395931,"sesquiterpene alkaloids",2,,26657
PMC4395931,"ethyl",2,,62801
PMC4395931,"methylene",1,,50728
PMC4395931,"hydrochloride",1,,36807
PMC4395931,"aconitic acid",1,,22211
PMC4395931,"diterpene alkaloids",1,,23847
PMC4395931,"diterpenoid",1,,23849
PMC4395931,"lycoctonine",1,,6590
PMC4395931,"lappaconitine",1,,6378
PMC4395931,"Terpenes",1,,35186
PMC4395931,"tricyclic hydrocarbon",1,,51119
PMC4395931,"selinene",1,,49272
PMC4395931,"an epoxide",1,,32955
PMC4395931,"benzene",1,,16716
PMC4395931,"neohesperidoside",1,,25495
PMC4395931,"dimethyl",1,,42266
PMC4395931,"acetal",1,,59769
PMC4395931,"eudesmane",1,,36522
PMC4395931,"germacrane",1,,36514
PMC4395931,"cycloartane",1,,37778
PMC4395931,"monoterpenoid",1,,25409
PMC4395931,"ethanol",1,,44730
PMC4395931,"Sarin",1,,75871
PMC4395931,"flavanone",1,,5070
PMC4395931,"ginkgetin",1,,5353
PMC4395931,"isoginkgetin",1,,79087
PMC4395931,"1,2,3,4-tetrahydronaphthalene",1,,35008
PMC4395931,"stilbene",1,,26775
PMC4395931,"piceid",1,,8198
PMC4395931,"alpha-amyrin",1,,10213
PMC4395931,"beta amyrin",1,,10352
PMC4395931,"ethyl acetate",1,,27750
PMC4395931,"coumarins",1,,28794
PMC4395931,"monoterpene",1,,35187
PMC4395931,"sugetriol",1,,81138
PMC4395931,"triacetate",1,,57814
PMC4395931,"carvone",1,,38265
PMC4395931,"ether",1,,35702
PMC4395931,"pyridine",1,,16227
PMC4395931,"condensed tannins",1,,26267
PMC4395931,"nootkatone",1,,81377
PMC4395931,"pinocarveol",1,,26137
PMC4395931,"acetate",1,,47622
PMC4395931,"valerenic acid",1,,9921
PMC4395931,"cadinene",1,,22976
PMC4395931,"tertiary alcohol",1,,26878
PMC4395931,"alcohols",1,,30879
PMC4395931,"(-)-beta-selinene",1,,49274
PMC4395931,"emetine",1,,4781
PMC4395931,"cepheline",1,,3533
PMC4395931,"oxo fatty acid",1,,59644
PMC4395931,"esters",1,,35701
PMC4395931,"hexane",1,,29021
PMC4395931,"steryl esters",1,,35915
PMC4395931,"palmitate",1,,7896
PMC4395931,"dien",1,,30629
PMC4395931,"stearate",1,,28842
PMC4398050,"benzaldehyde",11,,17169
PMC4398050,"acetophenone",9,,27632
PMC4398050,"citral",5,,23316
PMC4398050,"ethyl acetate",4,,27750
PMC4398050,"inositol",3,,24848
PMC4398050,"triphosphate",3,,39949
PMC4398050,"2-heptanone",3,,5672
PMC4398050,"guanosine monophosphate",2,,17345
PMC4398050,"phenyl",2,,30396
PMC4398050,"ethyl alcohol",2,,16236
PMC4398050,"eugenol",2,,4917
PMC4398050,"l-carvone",2,,15400
PMC4398050,"methyl salicylate",2,,31832
PMC4398050,"d-carvone",2,,15399
PMC4398050,"ethyl",2,,62801
PMC4398050,"butyrate",2,,17968
PMC4398050,"2,3-butanedione",2,,16583
PMC4398050,"carbon dioxide",1,,16526
PMC4398050,"molasses",1,,83163
PMC4398050,"aldehydes",1,,17478
PMC4398050,"ketones",1,,17087
PMC4398050,"aromatics",1,,33655
PMC4398050,"alcohols",1,,30879
PMC4398050,"esters",1,,35701
PMC4398050,"sodium",1,,29101
PMC4398050,"Serotonin",1,,350546
PMC4398050,"fees",1,,35748
PMC4405290,"3-octanone",11,,80946
PMC4405290,"3-octanol",9,,80945
PMC4405290,"Methyl",8,,32875
PMC4405290,"benzaldehyde",6,,17169
PMC4405290,"1-octen-3-ol",6,,39932
PMC4405290,"linalool",6,,17580
PMC4405290,"benzyl alcohol",4,,17987
PMC4405290,"limonene",4,,15384
PMC4405290,"ethanol",4,,44730
PMC4405290,"acetate",4,,47622
PMC4405290,"butanal",4,,15743
PMC4405290,"minerals",3,,46662
PMC4405290,"isopentanol",3,,15837
PMC4405290,"isobutanol",3,,46645
PMC4405290,"pentanal",3,,84069
PMC4405290,"ketones",3,,17087
PMC4405290,"Ethyl",3,,62801
PMC4405290,"Bisabolene",3,,49237
PMC4405290,"phenol",2,,15882
PMC4405290,"azulenes",2,,38096
PMC4405290,"terpenoids",2,,26873
PMC4405290,"terpenes",2,,35186
PMC4405290,"3-methylbutanal",2,,16638
PMC4405290,"isopropyl",2,,30353
PMC4405290,"carotenoids",2,,23044
PMC4405290,"estragole",2,,4867
PMC4405290,"methyl sulfide",2,,25260
PMC4405290,"camphor",2,,36773
PMC4405290,"phenylacetaldehyde",2,,16424
PMC4405290,"carbon",2,,33415
PMC4405290,"linoleic acid",2,,17351
PMC4405290,"2-Butanol",2,,45475
PMC4405290,"propanoate",2,,17272
PMC4405290,"Hexenal",2,,24578
PMC4405290,"Hexadienal",2,,24551
PMC4405290,"Butyl",2,,41264
PMC4405290,"Pinene",2,,17187
PMC4405290,"Octanol",2,,37868
PMC4405290,"Nonanal",2,,84268
PMC4405290,"Phenethyl alcohol",2,,49000
PMC4405290,"2-Undecanone",2,,17700
PMC4405290,"Caryophyllene",2,,10357
PMC4405290,"Farnesene",2,,39237
PMC4405290,"Muurolene",2,,64797
PMC4405290,"Selinene",2,,49272
PMC4405290,"proteins",1,,16541
PMC4405290,"polysaccharides",1,,18154
PMC4405290,"lanostane",1,,20265
PMC4405290,"triterpenoids",1,,36615
PMC4405290,"radical",1,,26519
PMC4405290,"polydimethylsiloxane",1,,61468
PMC4405290,"alkanes",1,,18310
PMC4405290,"heptane",1,,43098
PMC4405290,"triacontane",1,,31006
PMC4405290,"alpha-selinene",1,,59961
PMC4405290,"amines",1,,32952
PMC4405290,"putrescine",1,,326268
PMC4405290,"water",1,,15377
PMC4405290,"beta-pinene",1,,50025
PMC4405290,"aliphatic alcohols",1,,2571
PMC4405290,"carbon atoms",1,,27594
PMC4405290,"sulphur",1,,26833
PMC4405290,"alcohols",1,,30879
PMC4405290,"lipid",1,,18059
PMC4405290,"Ethanal",1,,15343
PMC4405290,"Ethyl acetate",1,,27750
PMC4405290,"3-Methyl-2-butanol",1,,77517
PMC4405290,"Hydroxyacetone",1,,27957
PMC4405290,"2-Methyl-1-butanol",1,,48945
PMC4405290,"butanoate",1,,30772
PMC4405290,"3-Heptanone",1,,50139
PMC4405290,"2-Heptanone",1,,5672
PMC4405290,"Heptanal",1,,34787
PMC4405290,"Pentyl",1,,25902
PMC4405290,"Thujene",1,,50030
PMC4405290,"Ethyl tiglate",1,,4892
PMC4405290,"Camphene",1,,3830
PMC4405290,"Myrcene",1,,17221
PMC4405290,"Trimethyl benzene",1,,38641
PMC4405290,"Octanal",1,,17935
PMC4405290,"1,4-Cineole",1,,80788
PMC4405290,"p-Cymene",1,,28768
PMC4405290,"Sabinene hydrate",1,,16377
PMC4405290,"Terpinolene",1,,9457
PMC4405290,"Decanal",1,,31457
PMC4405290,"Carvone",1,,38265
PMC4405290,"Longifolene",1,,6530
PMC4405290,"Copaene",1,,10221
PMC4405290,"Curcumene",1,,62757
PMC4405290,"Germacrene",1,,36743
PMC4405290,"Cadinene",1,,22976
PMC4405290,"Nerolidol",1,,7524
PMC4405290,"dioxolane",1,,39430
PMC4405290,"n-Undecane",1,,46342
PMC4405290,"hexanoate",1,,30776
PMC4405290,"n-Dodecane",1,,28817
PMC4405290,"6-Methyl-5-hepten-2-one",1,,16310
PMC4405290,"Nonanone",1,,25579
PMC4405290,"n-Tridecane",1,,35998
PMC4405290,"Heptylmethyl ketone",1,,77927
PMC4405290,"Dimethyl",1,,42266
PMC4405290,"Hydroxymethyl",1,,24712
PMC4405290,"hydroxy",1,,43176
PMC4405290,"n-Tetradecane",1,,41253
PMC4405290,"diol",1,,8387
PMC4405290,"n-Nonanol",1,,35986
PMC4405290,"Valencene",1,,61700
PMC4405290,"n-Decanol",1,,28903
PMC4405290,"Geranylacetone",1,,67206
PMC4408633,"monoterpenes",5,,35187
PMC4408633,"1,8-cineole",5,,27961
PMC4408633,"caryophyllene",5,,10357
PMC4408633,"sesquiterpene",4,,35189
PMC4408633,"hydrocarbons",4,,24632
PMC4408633,"water",4,,15377
PMC4408633,"humulene",4,,5768
PMC4408633,"terpineol",3,,26876
PMC4408633,"germacrene",3,,36743
PMC4408633,"bicyclogermacrene",2,,63709
PMC4408633,"phellandrene",2,,50034
PMC4408633,"thymol",2,,27607
PMC4408633,"carvacrol",2,,3440
PMC4408633,"p-cymene",2,,28768
PMC4408633,"Pinene",2,,17187
PMC4408633,"Linalool",2,,17580
PMC4408633,"Muurolene",2,,64797
PMC4408633,"Selinene",2,,49272
PMC4408633,"Cadinene",2,,22976
PMC4408633,"sodium sulfate",1,,32149
PMC4408633,"mineral",1,,46662
PMC4408633,"dimethyl sulfoxide",1,,28262
PMC4408633,"(-)-carvone",1,,15400
PMC4408633,"Sabinene",1,,50027
PMC4408633,"Myrcene",1,,17221
PMC4408633,"Limonene",1,,15384
PMC4408633,"Terpinolene",1,,9457
PMC4408633,"Pinocarveol",1,,26137
PMC4408633,"Terpinen-4-ol",1,,78884
PMC4408633,"Geraniol",1,,17447
PMC4408633,"acetate",1,,47622
PMC4408633,"Copaene",1,,10221
PMC4408633,"Viridiflorene",1,,63444
PMC4408633,"epoxide",1,,32955
PMC4412152,"eugenol",23,,4917
PMC4412152,"androstenone",21,,37894
PMC4412152,"cinnamaldehyde",19,,16731
PMC4412152,"cis-3-hexen-1-ol",18,,28857
PMC4412152,"geranyl acetate",18,,5331
PMC4412152,"isovaleric acid",17,,28484
PMC4412152,"butyric acid",11,,30772
PMC4412152,"phenyl",10,,30396
PMC4412152,"isoeugenol",10,,18224
PMC4412152,"acetate",10,,47622
PMC4412152,"vanillin",10,,18346
PMC4412152,"(+)-carvone",8,,15399
PMC4412152,"acetaldehyde",7,,43923
PMC4412152,"eugenol methyl ether",6,,4918
PMC4412152,"coumarin",5,,28794
PMC4412152,"ethyl vanillin",5,,48408
PMC4412152,"quinoline",5,,17362
PMC4412152,"linalool",4,,17580
PMC4412152,"allyl",4,,30361
PMC4412152,"phenylacetate",4,,8082
PMC4412152,"nonanedioic acid",3,,48131
PMC4412152,"butyl",3,,41264
PMC4412152,"anthranilate",3,,16567
PMC4412152,"propyl",3,,26308
PMC4412152,"propionate",3,,17272
PMC4412152,"photons",2,,30212
PMC4412152,"methoxy",2,,44520
PMC4412152,"4-methylphenol",2,,17847
PMC4412152,"(+)-menthol",2,,76310
PMC4412152,"geraniol",2,,17447
PMC4412152,"carvone",2,,38265
PMC4412152,"1042",1,,31051
PMC4412152,"2-decenal",1,,61727
PMC4412152,"caramel furanone",1,,67890
PMC4412152,"propionic acid",1,,30768
PMC4412152,"thioglycolic acid",1,,30065
PMC4412152,"disulfide",1,,48343
PMC4412152,"laurate",1,,18262
PMC4412152,"guaiacol",1,,28591
PMC4412152,"octyl",1,,25657
PMC4412152,"aldehyde",1,,17478
PMC4412152,"ethylene",1,,29362
PMC4412152,"undecanal",1,,46202
PMC4413252,"alkaloids",18,,22315
PMC4413252,"hydroxy",18,,43176
PMC4413252,"protein",15,,16541
PMC4413252,"acridone",14,,50756
PMC4413252,"methanol",11,,44520
PMC4413252,"methyl",11,,32875
PMC4413252,"flavonoids",10,,72544
PMC4413252,"benzophenones",10,,41308
PMC4413252,"terpenoids",9,,26873
PMC4413252,"doxorubicin",9,,64816
PMC4413252,"isoflavonoids",8,,50753
PMC4413252,"thiophene",6,,30856
PMC4413252,"chalcones",6,,27618
PMC4413252,"triterpenes",5,,35191
PMC4413252,"saponin",5,,26605
PMC4413252,"phenol",5,,15882
PMC4413252,"pterocarpan",5,,73033
PMC4413252,"Xanthone",5,,37647
PMC4413252,"kaempferol",4,,58573
PMC4413252,"lupeol",4,,6570
PMC4413252,"tannins",4,,26848
PMC4413252,"flavanone",4,,5070
PMC4413252,"histone",4,,15358
PMC4413252,"dimethyl ether",4,,28887
PMC4413252,"sitosterol",4,,27693
PMC4413252,"Isobutyl",4,,30356
PMC4413252,"naringenin",3,,50202
PMC4413252,"octane",3,,17590
PMC4413252,"p-hydroxybenzoate",3,,17879
PMC4413252,"ursolic acid",3,,9908
PMC4413252,"acetate",3,,47622
PMC4413252,"xanthones",3,,51149
PMC4413252,"lignans",3,,25036
PMC4413252,"1,4-naphthoquinone",3,,27418
PMC4413252,"myricetin",3,,58395
PMC4413252,"adenosine triphosphate",2,,15422
PMC4413252,"plumbagin",2,,8273
PMC4413252,"glycoprotein",2,,17089
PMC4413252,"sesquiterpenes",2,,35189
PMC4413252,"carotene",2,,23042
PMC4413252,"alpha-hederin",2,,69370
PMC4413252,"isoxanthochymol",2,,70329
PMC4413252,"butenone",2,,48058
PMC4413252,"peptides",2,,16670
PMC4413252,"nitrogen atom",2,,29351
PMC4413252,"polypeptides",2,,15841
PMC4413252,"ethanol",2,,44730
PMC4413252,"quercetin",2,,57694
PMC4413252,"lup-20(29)-en-3-one",2,,67823
PMC4413252,"anthocyanins",2,,38697
PMC4413252,"ether",2,,35702
PMC4413252,"plumericin",1,,8274
PMC4413252,"tyrosine residues",1,,32789
PMC4413252,"water",1,,15377
PMC4413252,"vinblastine",1,,27375
PMC4413252,"vincristine",1,,28445
PMC4413252,"isoprenoids",1,,24913
PMC4413252,"carbon",1,,33415
PMC4413252,"isoprene",1,,35194
PMC4413252,"hemiterpene",1,,35188
PMC4413252,"isopentenyl diphosphate",1,,16584
PMC4413252,"dimethylallyl diphosphate",1,,57623
PMC4413252,"geranyl pyrophosphate",1,,58057
PMC4413252,"monoterpenes",1,,35187
PMC4413252,"carvone",1,,38265
PMC4413252,"geraniol",1,,17447
PMC4413252,"d-limonene",1,,15382
PMC4413252,"perillyl alcohol",1,,15420
PMC4413252,"farnesol",1,,42680
PMC4413252,"diterpenes",1,,35190
PMC4413252,"retinol",1,,50211
PMC4413252,"trans-retinoic acid",1,,15367
PMC4413252,"sesterterpenes",1,,35192
PMC4413252,"betulinic acid",1,,3087
PMC4413252,"oleanolic acid",1,,37659
PMC4413252,"tetraterpenes",1,,35193
PMC4413252,"lutein",1,,28838
PMC4413252,"lycopene",1,,15948
PMC4413252,"terpenes",1,,35186
PMC4413252,"waxes",1,,73702
PMC4413252,"rubber",1,,60185
PMC4413252,"cicutoxin",1,,3695
PMC4413252,"atractyloside",1,,2913
PMC4413252,"daphnetoxin",1,,4321
PMC4413252,"digoxin",1,,4551
PMC4413252,"gibberellic acid",1,,28833
PMC4413252,"oleanane",1,,36481
PMC4413252,"triterpenoid saponins",1,,61778
PMC4413252,"cardenolide glycosides",1,,38092
PMC4413252,"esters",1,,35701
PMC4413252,"labdane diterpenoids",1,,36770
PMC4413252,"triterpenoid",1,,36615
PMC4413252,"phenylpropanoids",1,,26004
PMC4413252,"coumarins",1,,28794
PMC4413252,"quinones",1,,36141
PMC4413252,"anthrones",1,,40753
PMC4413252,"stilbenes",1,,26775
PMC4413252,"gossypol",1,,28584
PMC4413252,"scopoletin",1,,17488
PMC4413252,"flavonol",1,,5078
PMC4413252,"neobavaisoflavone",1,,66614
PMC4413252,"pinostrobin",1,,80491
PMC4413252,"cinnamate",1,,23248
PMC4413252,"nonadecyl",1,,32928
PMC4413252,"nitrogen",1,,25555
PMC4413252,"organic compounds",1,,50860
PMC4413252,"purines",1,,35584
PMC4413252,"amino sugars",1,,28963
PMC4413252,"anabasine",1,,74
PMC4413252,"aristolochic acid",1,,2825
PMC4413252,"nicotine",1,,18723
PMC4413252,"sanguinarine",1,,17183
PMC4413252,"solanine",1,,9188
PMC4413252,"benzophenanthridines",1,,38518
PMC4413252,"maculine",1,,6629
PMC4413252,"kokusaginine",1,,6142
PMC4413252,"aspartate residues",1,,32471
PMC4413252,"glucose",1,,42758
PMC4413252,"pyrone",1,,37963
PMC4413252,"galanolactone",1,,81135
PMC4413252,"diol",1,,8387
PMC4413252,"dimethoxybenzene",1,,51681
PMC4413252,"hamayne",1,,31667
PMC4413252,"crinamine",1,,3914
PMC4413252,"crinine",1,,31437
PMC4413252,"ambelline",1,,2626
PMC4413252,"lycorine",1,,6601
PMC4413252,"galantamine",1,,42944
PMC4413252,"sanguinine",1,,32117
PMC4413252,"(+)-catechin",1,,15600
PMC4413252,"Psoralen",1,,27616
PMC4413252,"glucoside",1,,24278
PMC4413252,"Euphol",1,,4940
PMC4413252,"ingenol",1,,5922
PMC4413252,"taraxerone",1,,67826
PMC4413252,"friedelin",1,,5171
PMC4413252,"quercetagetin",1,,8695
PMC4413252,"tetradecanoate",1,,30807
PMC4413252,"methylene",1,,50728
PMC4413252,"quercitrin",1,,58192
PMC4413252,"pomolic acid",1,,66772
PMC4413252,"ethanoic acid",1,,15366
PMC4415343,"diazepam",25,,49575
PMC4415343,"formalin",21,,16842
PMC4415343,"acetic acid",20,,15366
PMC4415343,"alkaloids",17,,22315
PMC4415343,"Pentobarbital",16,,7983
PMC4415343,"flavonoids",14,,72544
PMC4415343,"hydroxy",13,,43176
PMC4415343,"Tannins",12,,26848
PMC4415343,"Mangiferin",11,,6682
PMC4415343,"xylene",10,,27338
PMC4415343,"Asarone",10,,78309
PMC4415343,"water",9,,15377
PMC4415343,"scopolamine",8,,16794
PMC4415343,"xanthones",8,,51149
PMC4415343,"Cannabidiol",7,,69478
PMC4415343,"prostaglandins",7,,26333
PMC4415343,"atropine",6,,57858
PMC4415343,"Trans-caryophyllene",6,,10357
PMC4415343,"delta",6,,36375
PMC4415343,"methanol",5,,44520
PMC4415343,"benzodiazepine",5,,22720
PMC4415343,"Dexamethasone",5,,41879
PMC4415343,"ethanol",5,,44730
PMC4415343,"tetrahydrocannabinol",5,,66964
PMC4415343,"cannabinol",5,,3360
PMC4415343,"tropane",5,,35615
PMC4415343,"Serpentine",4,,9119
PMC4415343,"hyoscyamine",4,,17486
PMC4415343,"Humulene",4,,5768
PMC4415343,"Glucoside",4,,24278
PMC4415343,"diclofenac",4,,47381
PMC4415343,"cannabichromene",4,,3357
PMC4415343,"yohimbine",4,,10093
PMC4415343,"glycosides",4,,24400
PMC4415343,"saponins",4,,26605
PMC4415343,"quercetin",4,,57694
PMC4415343,"alkanes",4,,18310
PMC4415343,"coumarins",3,,28794
PMC4415343,"reserpine",3,,28487
PMC4415343,"rescinnamine",3,,28572
PMC4415343,"Sitosterol",3,,27693
PMC4415343,"kaempferol",3,,58573
PMC4415343,"Pinene",3,,17187
PMC4415343,"Myrcene",3,,17221
PMC4415343,"Limonene",3,,15384
PMC4415343,"Terpinolene",3,,9457
PMC4415343,"Diclofenac sodium",3,,4509
PMC4415343,"ascorbic acid",3,,29073
PMC4415343,"cannabigerol",3,,69477
PMC4415343,"ester",3,,35701
PMC4415343,"rutin",3,,61606
PMC4415343,"proteins",3,,16541
PMC4415343,"orientin",3,,7781
PMC4415343,"methyl",3,,32875
PMC4415343,"bufadienolide",3,,80798
PMC4415343,"neolignans",2,,25497
PMC4415343,"lignans",2,,25036
PMC4415343,"ajmaline",2,,58567
PMC4415343,"deserpidine",2,,27478
PMC4415343,"Betaine",2,,17750
PMC4415343,"ellagic acid",2,,4775
PMC4415343,"gallic acid",2,,30778
PMC4415343,"Eugenol",2,,4917
PMC4415343,"methyl cellulose",2,,53448
PMC4415343,"n-hexane",2,,29021
PMC4415343,"ethyl acetate",2,,27750
PMC4415343,"sodium",2,,29101
PMC4415343,"Loperamide",2,,6532
PMC4415343,"phytosterol",2,,28824
PMC4415343,"benzoic acid",2,,30746
PMC4415343,"reserpic acid",2,,46690
PMC4415343,"indole",2,,35581
PMC4415343,"Terpenoids",2,,26873
PMC4415343,"terpenes",2,,35186
PMC4415343,"ajmalicine",2,,2524
PMC4415343,"riboflavin",2,,57986
PMC4415343,"thiamine",2,,33283
PMC4415343,"chloroform",2,,35255
PMC4415343,"glucose",2,,42758
PMC4415343,"tropane alkaloids",2,,37332
PMC4415343,"Linalool",2,,17580
PMC4415343,"vitexin",2,,57963
PMC4415343,"isovitexin",2,,58447
PMC4415343,"epoxide",2,,32955
PMC4415343,"dien",2,,30629
PMC4415343,"zeatin",2,,16522
PMC4415343,"benzoate",2,,16150
PMC4415343,"histamine",2,,58432
PMC4415343,"chloride ion",2,,17996
PMC4415343,"thyroid",1,,9584
PMC4415343,"Ceryl alcohol",1,,28415
PMC4415343,"Triacontane",1,,31006
PMC4415343,"Gentianine",1,,28981
PMC4415343,"Triterpenes",1,,35191
PMC4415343,"amyrin",1,,10352
PMC4415343,"Taraxerol",1,,9402
PMC4415343,"Taraxerone",1,,67826
PMC4415343,"ellagitannins",1,,23909
PMC4415343,"Starch",1,,28017
PMC4415343,"Barium",1,,37136
PMC4415343,"Carboxy",1,,46883
PMC4415343,"tween 80",1,,53426
PMC4415343,"iron",1,,18248
PMC4415343,"metals",1,,33521
PMC4415343,"aluminium",1,,28984
PMC4415343,"magnesium stearate",1,,9254
PMC4415343,"isopropyl alcohol",1,,17824
PMC4415343,"Iodine",1,,24859
PMC4415343,"flumazenil",1,,5103
PMC4415343,"sec",1,,32746
PMC4415343,"valeranone",1,,80748
PMC4415343,"phenols",1,,15882
PMC4415343,"sterols",1,,15889
PMC4415343,"monoterpenoid indole alkaloid",1,,65323
PMC4415343,"niacin",1,,17154
PMC4415343,"triterpenoids",1,,36615
PMC4415343,"amphetamine",1,,51062
PMC4415343,"5-hydroxytryptophan",1,,28171
PMC4415343,"phosphatides",1,,37739
PMC4415343,"minerals",1,,46662
PMC4415343,"myristic acids",1,,28875
PMC4415343,"fructose",1,,28757
PMC4415343,"inositol",1,,24848
PMC4415343,"galacturonic acid",1,,33830
PMC4415343,"Pedunculagin",1,,7948
PMC4415343,"carotene",1,,23042
PMC4415343,"chebulagic acid",1,,3583
PMC4415343,"chebulinic acid",1,,3584
PMC4415343,"corilagin",1,,3884
PMC4415343,"leucodelphinidin",1,,71216
PMC4415343,"Cholesterol",1,,16113
PMC4415343,"scopoline",1,,9059
PMC4415343,"Hygrine",1,,46750
PMC4415343,"6-Hydroxyhyoscyamine",1,,2735
PMC4415343,"Pseudotropine",1,,57493
PMC4415343,"Tropinone",1,,57851
PMC4415343,"Acetoxy",1,,48076
PMC4415343,"Littorine",1,,6506
PMC4415343,"Tropine",1,,57554
PMC4415343,"Meteloidine",1,,6800
PMC4415343,"cypermethrin",1,,4042
PMC4415343,"creatinine",1,,16737
PMC4415343,"sesquiterpenes",1,,35189
PMC4415343,"Spiro compounds",1,,33599
PMC4415343,"farnesene",1,,39237
PMC4415343,"bisabolene",1,,49237
PMC4415343,"cannabinoids",1,,67194
PMC4415343,"longifolene",1,,6530
PMC4415343,"friedelin",1,,5171
PMC4415343,"trans- cinnamamide",1,,76320
PMC4415343,"stigmast-4-en-3-one",1,,68105
PMC4415343,"campest-4-en-3-one",1,,18534
PMC4415343,"cannabisativine",1,,3361
PMC4415343,"carvone",1,,38265
PMC4415343,"dihydrocarvone",1,,23733
